Unnamed: 0,name,original_style,brewery,abv,ave rating,min ibu,max ibu,astringency,body,alcohol,bitter,sweet,sour,salty,fruits,hoppy,spices,malty,state,country,retired,style,milk,old,dark,wild,pale,red,imperial
4177,Laughing Lab Scottish-Style Ale,Ale - Scottish,Bristol Brewing Company,5.3,3.73,9,25,15,49,20,27,103,28,0,25,29,11,137,CO,US,f,Ale,0,0,0,0,0,0,0
4179,Twisted Kilt Scotch Ale,Ale - Scottish,Thirsty Dog Brewing Company,4.8,3.74,9,25,19,55,18,23,85,37,1,32,31,11,122,OH,US,f,Ale,0,0,0,0,0,0,0
4180,Burning Skye Scottish Style Ale,Ale - Scottish,Empyrean Brewing Company,5.3,3.5,9,25,18,41,26,26,68,17,2,19,21,34,105,NE,US,f,Ale,0,0,0,0,0,0,0
4183,Blackfriar,Ale - Scottish,"Inveralmond Brewery Ltd., The",7.0,3.92,9,25,22,55,31,44,92,39,0,52,50,12,115,GB6,GB,f,Ale,0,0,0,0,0,0,0
4184,Stone'S Throw Scottish Ale,Ale - Scottish,Fargo Brewing Company,4.5,3.58,9,25,7,48,7,33,73,18,0,18,44,12,128,ND,US,f,Ale,0,0,0,0,0,0,0
4185,Dark Island Reserve,Ale - Scottish,Orkney Brewery,10.0,4.15,9,25,16,94,82,35,96,31,1,50,15,50,105,GB6,GB,f,Ale,0,0,0,0,0,0,0
4188,Caledonian 80/-,Ale - Scottish,The Caledonian Brewing Company,4.1,3.81,9,25,9,45,15,41,70,19,0,18,44,21,112,GB6,GB,f,Ale,0,0,0,0,0,0,0
4189,Macpelican'S Scottish Style Ale,Ale - Scottish,Pelican Pub & Brewery,5.0,3.56,9,25,11,40,10,27,88,13,0,18,38,14,101,OR,US,f,Ale,0,0,0,0,0,0,0
4190,Lia Fail,Ale - Scottish,"Inveralmond Brewery Ltd., The",4.7,3.75,9,25,11,85,15,63,92,23,0,30,69,19,148,GB6,GB,f,Ale,0,0,0,0,0,0,0
4191,Maxwell'S Scottish Ale,Ale - Scottish,Rivertowne Brewing,5.1,3.74,9,25,5,60,10,23,99,18,0,25,28,14,131,PA,US,f,Ale,0,0,0,0,0,0,0
4193,Black Douglas Ale,Ale - Scottish,Broughton Ales Ltd,5.2,3.93,9,25,12,67,19,42,98,28,0,36,42,12,120,GB6,GB,f,Ale,0,0,0,0,0,0,0
4195,Tartan Ale,Ale - Scottish,Port City Brewing,5.5,3.6,9,25,8,53,9,30,89,22,0,25,37,14,114,VA,US,f,Ale,0,0,0,0,0,0,0
4197,Squatters Wee Peat,Ale - Scottish,Utah Brewers Cooperative,5.6,3.62,9,25,12,23,7,15,31,14,0,13,16,24,51,,,f,Ale,0,0,0,0,0,0,0
4198,Olde Ore Dock Scottish Ale,Ale - Scottish,Keweenaw Brewing Company,5.0,3.41,9,25,22,45,21,20,85,27,1,24,33,14,86,MI,US,f,Ale,0,0,0,0,0,0,0
4199,Tale Of The Shony,Ale - Scottish,Church Street Brewing Company,5.1,3.49,9,25,11,29,11,15,48,9,0,15,25,6,78,IL,US,f,Ale,0,0,0,0,0,0,0
4200,Wooden Nickel Scottish Peated Lager,Ale - Scottish,Backpocket Brewing,5.7,3.79,9,25,13,24,16,20,33,7,1,3,27,41,63,IA,US,f,Ale,0,0,0,0,0,0,0
4202,Mcewan'S Export,Ale - Scottish,The Caledonian Brewing Company,4.5,3.44,9,25,10,37,12,40,43,6,0,5,50,5,80,GB6,GB,f,Ale,0,0,0,0,0,0,0
4203,80/- (Eighty Shilling),Ale - Scottish,Williams Brothers Brewing Company,4.2,3.68,9,25,16,84,6,32,86,20,1,26,39,13,139,GB6,GB,f,Ale,0,0,0,0,0,0,0
4204,Scottish Ale,Ale - Scottish,Fearless Brewing Company,5.3,3.66,9,25,13,46,11,29,57,15,0,15,41,7,103,OR,US,f,Ale,0,0,0,0,0,0,0
4205,Hog'S Head Brew (Harry Potter),Ale - Scottish,Florida Beer Company,5.5,3.61,9,25,7,16,2,12,8,4,0,1,12,3,21,FL,US,f,Ale,0,0,0,0,0,0,0
4206,Java Mac,Ale - Scottish,Sun King Brewing Company,5.4,3.83,9,25,4,17,1,56,12,1,0,1,8,0,76,IN,US,f,Ale,0,0,0,0,0,0,0
4208,Bold Coast Pemaquid Ale,Ale - Scottish,Sheepscot Valley Brewing Company,4.05,3.67,9,25,8,47,5,16,52,24,0,13,25,26,80,ME,US,f,Ale,0,0,0,0,0,0,0
4210,Beltaine Scottish Ale,Ale - Scottish,Shoreline Brewery And Restaurant,4.7,3.72,9,25,9,32,16,19,41,13,0,18,14,6,62,IN,US,f,Ale,0,0,0,0,0,0,0
4212,Skye Black,Ale - Scottish,Isle Of Skye Brewery,4.5,3.85,9,25,14,71,13,51,76,17,0,32,34,18,108,GB6,GB,f,Ale,0,0,0,0,0,0,0
4213,Fore Smoked Stout,Smoked,Dark Horse Brewing Company,7.0,3.94,20,30,7,69,8,52,46,4,1,2,9,79,120,MI,US,f,Smoked,0,0,0,0,0,0,0
4214,Sue,Smoked,Yazoo Brewing Company,9.0,4.14,20,30,14,74,14,60,48,11,1,29,52,117,108,TN,US,f,Smoked,0,0,0,0,0,0,0
4215,Smoking Wood - Bourbon Barrel-Aged,Smoked,The Bruery,13.0,4.14,20,30,8,101,85,32,76,4,1,10,6,99,131,CA,US,f,Smoked,0,0,0,0,0,0,0
4216,Ashtray Heart,Smoked,Evil Twin Brewing,8.9,3.81,20,30,8,64,11,43,39,9,0,9,13,81,70,NY,US,f,Smoked,0,0,0,0,0,0,0
4217,Norwegian Wood,Smoked,HaandBryggeriet,6.5,3.95,20,30,17,42,6,27,47,21,0,28,34,104,62,,NO,f,Smoked,0,0,0,0,0,0,0
4218,Gotlandsdricka,Smoked,Jester King Brewery,6.6,3.67,20,30,32,37,14,24,45,77,8,44,36,118,38,TX,US,f,Smoked,0,0,0,0,0,0,0
4219,The Cowboy,Smoked,Evil Twin Brewing,5.5,3.76,20,30,26,29,7,40,23,37,7,44,63,91,62,NY,US,f,Smoked,0,0,0,0,0,0,0
4220,Sunturnbrew,Smoked,Nøgne Ø - Det Kompromissløse Bryggeri A/S,11.0,3.88,20,30,14,48,30,34,107,14,7,35,31,97,86,,NO,f,Smoked,0,0,0,0,0,0,0
4221,Charkoota Rye,Smoked,New Holland Brewing Company,7.79,3.64,20,30,29,64,29,38,98,32,1,32,21,139,145,MI,US,f,Smoked,0,0,0,0,0,0,0
4223,Holger Danske (With Kissmeyer),Smoked,Hill Farmstead Brewery,7.5,4.16,20,30,21,97,15,48,61,7,0,1,33,111,108,VT,US,f,Smoked,0,0,0,0,0,0,0
4224,Hemel & Aarde,Smoked,Brouwerij De Molen,10.0,4.05,20,30,8,93,33,44,57,4,3,13,24,62,99,,NL,f,Smoked,0,0,0,0,0,0,0
4226,Hank On Rye,Smoked,3 Floyds Brewing Co.,6.0,3.79,20,30,11,48,10,29,52,13,6,13,35,125,103,IN,US,f,Smoked,0,0,0,0,0,0,0
4227,Grodziskie,Smoked,Professor Fritz Briem,4.0,3.76,20,30,28,53,11,14,47,102,5,47,21,82,84,,DE,f,Smoked,0,0,0,0,0,0,0
4229,Viking Metal,Smoked,Jester King Brewery,8.3,4.04,20,30,17,29,15,9,16,77,2,35,31,54,16,TX,US,f,Smoked,0,0,0,0,0,0,0
4230,"Bloed, Zweet & Tranen",Smoked,Brouwerij De Molen,8.4,3.91,20,30,14,87,25,39,76,12,5,16,38,113,112,,NL,f,Smoked,0,0,0,0,0,0,0
4231,La-31 Boucanèe,Smoked,Bayou Teche Brewery,4.5,3.37,20,30,14,25,8,8,45,29,0,27,10,70,46,LA,US,f,Smoked,0,0,0,0,0,0,0
4232,Rail Dog Smoked Black Lager,Smoked,Thirsty Dog Brewing Company,6.7,4.0,20,30,21,89,12,45,55,9,0,9,26,82,132,OH,US,f,Smoked,0,0,0,0,0,0,0
4233,Rook & Vuur,Smoked,Brouwerij De Molen,8.2,3.72,20,30,10,66,27,36,44,10,2,6,22,140,81,,NL,f,Smoked,0,0,0,0,0,0,0
4234,Charbonniere,Smoked,Brasserie Dieu du Ciel!,5.4,3.8,20,30,14,37,8,20,42,10,2,9,12,123,72,QC,CA,f,Smoked,0,0,0,0,0,0,0
4235,Triomfbier Vooruit,Smoked,Brasserie Dupont sprl,6.0,3.93,20,30,19,39,11,20,41,29,1,28,38,96,46,,BE,f,Smoked,0,0,0,0,0,0,0
4236,White Birch Tavern Ale,Smoked,White Birch Brewing,8.0,3.83,20,30,12,94,16,35,62,11,0,13,20,87,107,NH,US,f,Smoked,0,0,0,0,0,0,0
4237,Grodziskie,Smoked,Live Oak Brewing Company,3.2,3.67,20,30,26,65,17,26,16,34,2,12,39,95,70,TX,US,f,Smoked,0,0,0,0,0,0,0
4238,Simple Malt Double Porter,Smoked,Brasseurs Illimités,6.4,3.72,20,30,9,68,12,21,50,8,1,13,7,81,102,QC,CA,f,Smoked,0,0,0,0,0,0,0
4239,Adelscott,Smoked,Brasserie Fischer / Fischer Biere d' Alsace,6.4,2.65,20,30,12,51,36,24,108,14,0,14,26,48,84,,FR,f,Smoked,0,0,0,0,0,0,0
4240,Burn The Ships,Smoked,The Able Ebenezer Brewing Company,7.0,3.83,20,30,5,18,3,20,7,7,0,8,30,28,22,NH,US,f,Smoked,0,0,0,0,0,0,0
4241,Anachronism,Smoked,Kent Falls Brewing Company,5.0,3.96,20,30,17,8,3,12,4,38,1,16,28,56,26,CT,US,f,Smoked,0,0,0,0,0,0,0
4242,Rökporter,Smoked,Nils Oscar,5.9,3.96,20,30,14,110,13,63,64,15,0,14,35,90,119,,SE,f,Smoked,0,0,0,0,0,0,0
4243,Rex Attitude,Smoked,Yeastie Boys,7.0,3.45,20,30,13,38,39,17,21,11,5,13,16,91,40,,NZ,f,Smoked,0,0,0,0,0,0,0
4244,Hogwash!,Smoked,Fullsteam Brewery,6.5,3.91,20,30,4,32,5,11,20,2,1,2,5,99,45,NC,US,f,Smoked,0,0,0,0,0,0,0
4245,Smoked Red Ale,Smoked,West O Beer,6.5,3.85,20,30,5,17,1,13,24,6,0,9,15,30,37,IA,US,f,Smoked,0,0,0,0,0,0,0
4246,Beadeca'S Well,Smoked,Thornbridge Brewery,5.3,3.92,20,30,5,52,4,44,35,6,2,20,24,55,62,GB2,GB,f,Smoked,0,0,0,0,0,0,0
4247,Bravoure,Smoked,Brouwerij De Dochter van de Korenaar,6.5,3.76,20,30,24,48,11,27,61,54,2,50,37,84,60,,BE,f,Smoked,0,0,0,0,0,0,0
4248,15 Feet,Smoked,Off Color Brewing,3.2,3.96,20,30,8,16,4,3,13,10,1,9,5,38,27,IL,US,f,Smoked,0,0,0,0,0,0,0
4249,Colossal Two,Smoked,Port City Brewing,9.0,4.08,20,30,0,7,2,9,5,0,0,0,6,29,13,VA,US,f,Smoked,0,0,0,0,0,0,0
4250,The Bellowsman,Smoked,Societe Brewing Co.,6.2,3.74,20,30,1,14,2,12,16,3,0,3,3,17,19,CA,US,f,Smoked,0,0,0,0,0,0,0
4251,Hogwash,Smoked,Jackie O's Pub & Brewery,4.5,3.56,20,30,4,16,6,2,25,4,1,4,43,32,25,OH,US,f,Smoked,0,0,0,0,0,0,0
4252,White Birch First Sparrow,Smoked,White Birch Brewing,3.8,3.72,20,30,9,27,3,21,20,26,3,24,22,55,34,NH,US,f,Smoked,0,0,0,0,0,0,0
4253,Piwo Grodziskie,Smoked,Schlossbrauerei Au-Hallertau,4.0,3.58,20,30,22,37,1,16,29,91,1,36,20,61,58,,DE,f,Smoked,0,0,0,0,0,0,0
4254,Backyard Ale,Smoked,Flying Dog Brewery,7.5,3.57,20,30,10,28,6,13,34,11,0,9,12,46,43,MD,US,f,Smoked,0,0,0,0,0,0,0
4255,Frau Blucher,Smoked,Barrier Brewing Company,5.4,3.86,20,30,6,6,1,4,4,1,0,1,6,28,7,NY,US,f,Smoked,0,0,0,0,0,0,0
4257,Black Cabin Smoked Ale,Smoked,Crown Valley Brewing & Distilling Co.,5.6,3.18,20,30,10,24,14,13,28,4,0,2,17,88,57,MO,US,f,Smoked,0,0,0,0,0,0,0
4258,Wild Fire Wheat,Smoked,Bootlegger's Brewery,5.0,3.59,20,30,4,16,4,7,14,25,0,31,7,63,45,CA,US,f,Smoked,0,0,0,0,0,0,0
4259,Class War,Smoked,Off Color Brewing,9.5,4.1,20,30,6,26,16,13,42,5,0,10,16,45,77,IL,US,f,Smoked,0,0,0,0,0,0,0
4260,Smoaktoberfest,Smoked,Live Oak Brewing Company,5.8,3.75,20,30,1,1,0,3,3,0,0,0,3,2,3,TX,US,f,Smoked,0,0,0,0,0,0,0
4261,The Devil Made Me,Smoked,Adroit Theory Brewing Company,7.5,3.95,20,30,1,39,23,10,15,1,0,0,7,75,42,VA,US,f,Smoked,0,0,0,0,0,0,0
4262,Piwo Z Grodziska,Smoked,Browar w Grodzisku Wielkopolskim,3.1,3.75,20,30,16,23,3,8,16,18,3,13,20,48,47,,PL,f,Smoked,0,0,0,0,0,0,0
4263,Festina Pêche,Sour Berliner Weisse - German,Dogfish Head Craft Brewery,4.5,3.72,3,6,25,21,10,7,37,85,3,79,10,3,25,DE,US,f,Sour,0,0,0,0,0,0,0
4264,Hottenroth,Sour Berliner Weisse - German,Bruery Terreux,3.1,4.07,3,6,27,25,7,10,16,136,4,69,13,2,42,CA,US,f,Sour,0,0,0,0,0,0,0
4265,Thumbprint Berliner Weiss,Sour Berliner Weisse - German,New Glarus Brewing Company,3.0,4.18,3,6,58,27,6,5,83,181,5,124,16,10,53,WI,US,f,Sour,0,0,0,0,0,0,0
4266,1809,Sour Berliner Weisse - German,Professor Fritz Briem,5.0,4.12,3,6,39,33,9,12,55,129,2,80,17,10,29,,DE,f,Sour,0,0,0,0,0,0,0
4267,Justin Blåbær,Sour Berliner Weisse - German,Evil Twin Brewing,4.5,3.93,3,6,31,22,7,7,102,126,2,108,7,2,22,NY,US,f,Sour,0,0,0,0,0,0,0
4268,Bretta Rosé,Sour Berliner Weisse - German,Firestone Walker Brewing Co.,5.3,4.42,3,6,60,21,15,4,102,168,3,112,22,3,18,CA,US,f,Sour,0,0,0,0,0,0,0
4269,Ever Weisse,Sour Berliner Weisse - German,Night Shift Brewing,4.5,4.28,3,6,24,23,7,4,34,123,2,113,26,2,23,MA,US,f,Sour,0,0,0,0,0,0,0
4270,Deesko!,Sour Berliner Weisse - German,3 Floyds Brewing Co.,6.5,3.92,3,6,38,29,11,11,49,180,9,103,15,7,49,IN,US,f,Sour,0,0,0,0,0,0,0
4271,Tartare,Sour Berliner Weisse - German,Bear Republic Brewing Co.,4.0,4.33,3,6,48,24,10,3,28,200,6,62,9,4,27,CA,US,f,Sour,0,0,0,0,0,0,0
4272,Athena,Sour Berliner Weisse - German,Creature Comforts,4.5,4.07,3,6,24,29,4,22,33,140,5,91,18,3,58,GA,US,f,Sour,0,0,0,0,0,0,0
4273,Nomader Weisse,Sour Berliner Weisse - German,Evil Twin Brewing,4.0,3.92,3,6,47,29,10,11,25,149,12,65,11,2,50,NY,US,f,Sour,0,0,0,0,0,0,0
4274,Berliner Weisse,Sour Berliner Weisse - German,White Birch Brewing,5.5,3.71,3,6,43,33,10,12,53,172,4,104,18,1,53,NH,US,f,Sour,0,0,0,0,0,0,0
4275,Dfpf,Sour Berliner Weisse - German,J. Wakefield Brewing,3.5,4.54,3,6,12,15,4,0,88,129,0,110,5,1,6,FL,US,f,Sour,0,0,0,0,0,0,0
4276,Fierce,Sour Berliner Weisse - German,Off Color Brewing,3.8,4.06,3,6,42,35,10,4,46,161,11,78,17,17,51,IL,US,f,Sour,0,0,0,0,0,0,0
4277,Peach Berliner Weisse,Sour Berliner Weisse - German,Perennial Artisan Ales,4.2,3.83,3,6,46,41,4,2,42,118,2,111,10,0,33,MO,US,f,Sour,0,0,0,0,0,0,0
4278,Miami Madness,Sour Berliner Weisse - German,J. Wakefield Brewing,5.5,4.59,3,6,22,19,5,0,74,127,2,123,3,1,8,FL,US,f,Sour,0,0,0,0,0,0,0
4279,Berliner Style Weisse,Sour Berliner Weisse - German,Gasthaus & Gosebrauerei Bayerischer Bahnhof,3.0,3.76,3,6,37,27,4,6,44,130,2,55,7,0,33,,DE,f,Sour,0,0,0,0,0,0,0
4280,Bretta Weisse,Sour Berliner Weisse - German,Firestone Walker Brewing Co.,4.9,4.08,3,6,36,33,12,6,49,186,4,105,13,4,32,CA,US,f,Sour,0,0,0,0,0,0,0
4281,Incorrigible,Sour Berliner Weisse - German,New Holland Brewing Company,4.9,3.9,3,6,50,35,13,8,70,241,7,96,15,11,38,MI,US,f,Sour,0,0,0,0,0,0,0
4282,Solstice D'Été Aux Framboises,Sour Berliner Weisse - German,Brasserie Dieu du Ciel!,5.9,4.27,3,6,44,27,12,6,115,139,2,110,14,3,31,QC,CA,f,Sour,0,0,0,0,0,0,0
4284,Wild Sour Series: Lynnbrook Raspberry Berliner Weisse,Sour Berliner Weisse - German,DESTIHL Brewery,3.0,3.94,3,6,51,33,17,7,136,221,8,154,15,6,37,IL,US,f,Sour,0,0,0,0,0,0,0
4285,Bu Weisse,Sour Berliner Weisse - German,de Garde Brewing,2.3,4.17,3,6,42,23,8,3,39,157,2,66,5,2,18,OR,US,f,Sour,0,0,0,0,0,0,0
4286,Raspberry Provincial,Sour Berliner Weisse - German,Funkwerks,4.2,3.94,3,6,39,19,9,6,107,135,0,122,5,0,12,CO,US,f,Sour,0,0,0,0,0,0,0
4288,Mainer Weisse,Sour Berliner Weisse - German,Night Shift Brewing,4.5,4.04,3,6,22,23,5,3,88,91,3,84,2,40,13,MA,US,f,Sour,0,0,0,0,0,0,0
4289,Hopfentea,Sour Berliner Weisse - German,Perennial Artisan Ales,4.2,3.93,3,6,29,23,4,8,48,121,1,78,41,4,22,MO,US,f,Sour,0,0,0,0,0,0,0
4290,Cayuga Cruiser Berliner-Style Weisse,Sour Berliner Weisse - German,Ithaca Beer Company,4.2,3.6,3,6,27,18,3,7,24,147,6,61,10,0,55,NY,US,f,Sour,0,0,0,0,0,0,0
4291,Monkey Chased The Weasel,Sour Berliner Weisse - German,Carton Brewing Company,3.9,3.98,3,6,34,27,4,4,74,183,0,111,9,3,44,NJ,US,f,Sour,0,0,0,0,0,0,0
4292,Passionfruit Sour Ale,Sour Berliner Weisse - German,Breakside Brewery,4.0,4.08,3,6,41,29,12,8,79,170,2,139,18,6,56,OR,US,f,Sour,0,0,0,0,0,0,0
4293,Abraxxxas,Sour Berliner Weisse - German,Freigeist Bierkultur,6.0,3.84,3,6,27,52,10,14,45,99,12,73,25,93,75,,DE,f,Sour,0,0,0,0,0,0,0
4295,Cucumber Crush,Sour Berliner Weisse - German,10 Barrel Brewing Co.,5.0,3.96,3,6,46,28,10,7,50,146,7,77,14,6,37,OR,US,f,Sour,0,0,0,0,0,0,0
4296,Snarling Badger Berliner Weisse,Sour Berliner Weisse - German,Grand Teton Brewing Co.,7.5,3.55,3,6,38,42,26,8,58,180,3,87,10,23,60,ID,US,f,Sour,0,0,0,0,0,0,0
4297,Berliner Kindl Weisse,Sour Berliner Weisse - German,Berliner Kindl Brauerei,3.0,3.55,3,6,39,23,9,7,40,127,2,66,5,1,34,,DE,f,Sour,0,0,0,0,0,0,0
4298,Blueberry Muffin,Sour Berliner Weisse - German,Great Notion Brewing,6.0,4.44,3,6,17,19,6,0,126,77,1,106,1,12,38,OR,US,f,Sour,0,0,0,0,0,0,0
4299,Weiss Trash Culture,Sour Berliner Weisse - German,New England Brewing Co.,3.4,4.06,3,6,49,41,8,13,51,161,4,77,24,2,72,CT,US,f,Sour,0,0,0,0,0,0,0
4300,Cape Codder Weisse,Sour Berliner Weisse - German,Night Shift Brewing,5.5,4.01,3,6,44,44,9,11,95,160,1,140,10,2,29,MA,US,f,Sour,0,0,0,0,0,0,0
4301,Incorrigible Reserve,Sour Berliner Weisse - German,New Holland Brewing Company,4.5,4.05,3,6,53,28,17,6,131,201,0,147,4,3,14,MI,US,f,Sour,0,0,0,0,0,0,0
4302,Berliner Weisse,Sour Berliner Weisse - German,Jackie O's Pub & Brewery,5.54,4.09,3,6,49,46,12,14,41,225,7,95,28,4,71,OH,US,f,Sour,0,0,0,0,0,0,0
4303,Sorry Chicky,Sour Berliner Weisse - German,Burley Oak Brewing Co.,4.4,4.02,3,6,54,32,5,43,50,222,5,118,67,2,34,MD,US,f,Sour,0,0,0,0,0,0,0
4304,Ching Ching,Sour Berliner Weisse - German,Bend Brewing Company,4.5,4.23,3,6,41,29,4,2,69,164,0,110,44,0,37,OR,US,f,Sour,0,0,0,0,0,0,0
4306,Star Of The North: Berlin Style Wheat Beer,Sour Berliner Weisse - German,August Schell Brewing Company,3.5,4.28,3,6,65,61,10,9,66,210,4,94,5,9,67,MN,US,f,Sour,0,0,0,0,0,0,0
4307,Blueberry Berliner Weisse,Sour Berliner Weisse - German,White Birch Brewing,5.5,3.79,3,6,31,26,12,0,124,111,1,125,5,3,28,NH,US,f,Sour,0,0,0,0,0,0,0
4308,Yuzu Fierce,Sour Berliner Weisse - German,Off Color Brewing,3.8,4.13,3,6,35,32,10,7,36,191,1,133,19,6,18,IL,US,f,Sour,0,0,0,0,0,0,0
4309,Prairie Weisse,Sour Berliner Weisse - German,Prairie Artisan Ales,4.5,4.03,3,6,60,38,7,11,73,223,13,128,11,6,70,OK,US,f,Sour,0,0,0,0,0,0,0
4310,Redbud,Sour Berliner Weisse - German,Independence Brewing Co.,4.5,3.91,3,6,34,26,10,14,18,139,6,77,20,0,43,TX,US,f,Sour,0,0,0,0,0,0,0
4311,Noble Star Collection: Framboise Du Nord,Sour Berliner Weisse - German,August Schell Brewing Company,3.7,4.14,3,6,46,44,6,2,112,94,2,96,6,1,28,MN,US,f,Sour,0,0,0,0,0,0,0
4313,Monk'S Café Flemish Sour Ale,Sour Oud Bruin - Flanders,Brouwerij Van Steenberge N.V.,5.5,3.9,20,25,21,32,8,9,73,122,0,82,12,3,30,,BE,f,Sour,0,0,0,0,0,0,0
4314,The Dissident,Sour Oud Bruin - Flanders,Deschutes Brewery,10.9,4.22,20,25,28,38,15,5,71,126,1,88,9,9,28,OR,US,f,Sour,0,0,0,0,0,0,0
4315,Goudenband,Sour Oud Bruin - Flanders,Brouwerij Liefmans,8.0,4.21,20,25,30,44,16,10,100,129,0,96,9,2,52,,BE,f,Sour,0,0,0,0,0,0,0
4316,Thumbprint Enigma,Sour Oud Bruin - Flanders,New Glarus Brewing Company,5.5,4.19,20,25,24,34,7,8,72,116,4,83,4,27,37,WI,US,f,Sour,0,0,0,0,0,0,0
4317,Madame Rose,Sour Oud Bruin - Flanders,Goose Island Beer Co.,7.1,4.18,20,25,43,30,6,3,32,131,0,66,5,7,13,IL,US,f,Sour,0,0,0,0,0,0,0
4318,Petrus Oud Bruin,Sour Oud Bruin - Flanders,De Brabandere,5.5,3.71,20,25,11,20,8,3,55,75,0,38,5,4,35,,BE,f,Sour,0,0,0,0,0,0,0
4320,Rosetta,Sour Oud Bruin - Flanders,Brewery Ommegang,5.6,4.08,20,25,11,27,6,5,60,72,0,68,10,9,31,NY,US,f,Sour,0,0,0,0,0,0,0
4321,Petrus Aged Red Ale,Sour Oud Bruin - Flanders,De Brabandere,8.5,3.8,20,25,14,25,13,9,59,61,0,76,13,0,34,,BE,f,Sour,0,0,0,0,0,0,0
4322,Thumbprint Oud Bruin,Sour Oud Bruin - Flanders,New Glarus Brewing Company,5.6,3.98,20,25,52,32,12,4,97,197,0,122,8,13,54,WI,US,f,Sour,0,0,0,0,0,0,0
4323,Kriek Brut,Sour Oud Bruin - Flanders,Brouwerij Liefmans,6.0,4.13,20,25,28,35,9,8,73,95,1,89,12,4,23,,BE,f,Sour,0,0,0,0,0,0,0
4324,Rosso E Marrone,Sour Oud Bruin - Flanders,Captain Lawrence Brewing Co.,10.0,4.26,20,25,57,48,27,12,125,202,1,132,26,28,47,NY,US,f,Sour,0,0,0,0,0,0,0
4325,Bacchus,Sour Oud Bruin - Flanders,Brouwerij Van Honsebrouck N.V.,4.5,3.74,20,25,24,34,7,5,97,107,0,85,17,4,46,,BE,f,Sour,0,0,0,0,0,0,0
4326,Haandbakk,Sour Oud Bruin - Flanders,HaandBryggeriet,8.5,4.19,20,25,39,30,13,4,43,133,0,67,4,7,14,,NO,f,Sour,0,0,0,0,0,0,0
4327,Cuvee Freddy,Sour Oud Bruin - Flanders,Picobrouwerij Alvinne,8.0,4.03,20,25,25,32,6,9,45,95,1,62,10,5,25,,BE,f,Sour,0,0,0,0,0,0,0
4328,Gypsy Tart,Sour Oud Bruin - Flanders,Bruery Terreux,8.4,3.92,20,25,25,37,10,10,75,123,1,73,12,7,43,CA,US,f,Sour,0,0,0,0,0,0,0
4329,The Meddler,Sour Oud Bruin - Flanders,Odell Brewing Company,8.9,4.05,20,25,23,62,10,14,94,135,3,94,20,16,53,CO,US,f,Sour,0,0,0,0,0,0,0
4331,Silly Sour,Sour Oud Bruin - Flanders,Brasserie de Silly S.A.,5.5,3.69,20,25,26,29,7,19,101,151,0,88,17,4,44,,BE,f,Sour,0,0,0,0,0,0,0
4332,Aardmonnik - Earthmonk,Sour Oud Bruin - Flanders,De Struise Brouwers,8.0,4.01,20,25,30,51,15,22,124,148,0,109,9,12,52,,BE,f,Sour,0,0,0,0,0,0,0
4333,James & Julie,Sour Oud Bruin - Flanders,Allagash Brewing Company,6.7,4.26,20,25,63,43,20,6,149,213,1,137,7,9,57,ME,US,f,Sour,0,0,0,0,0,0,0
4335,Oud Bruin,Sour Oud Bruin - Flanders,Brouwerij 't Verzet,6.0,3.8,20,25,29,38,6,8,85,160,1,96,9,17,33,,BE,f,Sour,0,0,0,0,0,0,0
4336,Madamin,Sour Oud Bruin - Flanders,LoverBeer,5.7,3.82,20,25,48,38,14,10,80,172,3,97,25,12,44,,IT,f,Sour,0,0,0,0,0,0,0
4337,Grande Dame Oud Bruin,Sour Oud Bruin - Flanders,Brasserie Trois Dames,7.2,3.99,20,25,51,48,26,14,102,213,1,106,18,11,61,,CH,f,Sour,0,0,0,0,0,0,0
4339,Old Growth,Sour Oud Bruin - Flanders,Trinity Brewing Company,5.5,3.73,20,25,65,35,15,11,50,230,0,72,4,8,28,CO,US,f,Sour,0,0,0,0,0,0,0
4340,Undressed,Sour Oud Bruin - Flanders,Picobrouwerij Alvinne,6.9,3.89,20,25,52,54,19,24,74,221,1,113,28,4,56,,BE,f,Sour,0,0,0,0,0,0,0
4341,[Banished] Freakcake #1 - Barrel-Aged Oud Bruin Ale,Sour Oud Bruin - Flanders,Crux Fermentation Project,10.5,3.9,20,25,23,45,21,16,120,125,0,126,16,16,37,OR,US,f,Sour,0,0,0,0,0,0,0
4342,Oud Bruin Belgian Style Ale,Sour Oud Bruin - Flanders,Grand Teton Brewing Co.,6.0,3.38,20,25,24,41,15,22,103,147,0,77,23,15,75,ID,US,f,Sour,0,0,0,0,0,0,0
4343,Brunetta,Sour Oud Bruin - Flanders,Brewery Ommegang,5.0,3.86,20,25,48,63,6,15,134,162,2,132,19,18,85,NY,US,f,Sour,0,0,0,0,0,0,0
4344,Stupid Silly Sour,Sour Oud Bruin - Flanders,Brasserie de Silly S.A.,5.5,4.03,20,25,48,30,9,5,111,212,2,122,11,12,21,,BE,f,Sour,0,0,0,0,0,0,0
4345,Bourgogne Des Flandres Brune / Bruin,Sour Oud Bruin - Flanders,Brewery Bourgogne Des Flandres,5.0,3.37,20,25,15,47,4,11,83,85,0,59,10,5,58,,BE,f,Sour,0,0,0,0,0,0,0
4346,Chunga'S Old Bruin,Sour Oud Bruin - Flanders,Jackie O's Pub & Brewery,8.5,4.18,20,25,54,71,29,6,101,166,0,89,20,15,86,OH,US,f,Sour,0,0,0,0,0,0,0
